"Date","Time","F_Record","FILENAME","SITENAME","USERID","FAULTCODE","SpCond","F_SpCond","Sal","F_Sal","Depth","F_Depth","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","fDOMQSU","fDOMRFU","pH","F_pH","pHmV","BATTERY","Temp","F_Temp","Turb","F_Turb","WIPERPOSITIONVOLT","ChlorophyllRFU","ChlFluor","F_ChlFluor","PHMV"
2025-08-17,"11:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.421","0","35.13","0","1.748","0","81.4","0","5.12","0","7.47","2.79","7.86","0","-71.8","5.4","29.513","0","7.56","0","0.6","1.79","7.12","0",""
2025-08-17,"11:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.133","0","34.92","0","1.82","0","80.1","0","5.03","0","8.73","3.22","7.85","0","-71.4","5.39","29.624","0","8.54","0","0.6","1.72","6.84","0",""
2025-08-17,"11:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","51.89","0","34","0","1.875","0","80.4","0","5.07","0","9.22","3.38","7.85","0","-71","5.39","29.695","0","8.23","0","0.6","1.32","5.21","0",""
2025-08-17,"11:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.034","0","34.84","0","1.947","0","80.4","0","5.05","0","9.18","3.37","7.84","0","-70.9","5.4","29.674","0","7.72","0","0.6","1.72","6.82","0",""
2025-08-17,"12:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","18.804","0","11.08","0","2.051","0","82.6","0","5.92","0","7.74","2.88","7.86","0","-71.8","5.4","29.584","0","6.91","0","0.6","1.81","7.21","0",""
2025-08-17,"12:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.561","0","35.24","0","2.084","0","83.7","0","5.25","0","6.83","2.57","7.87","0","-72.2","5.39","29.557","0","6.15","0","0.6","1.71","6.79","0",""
2025-08-17,"12:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.806","0","35.42","0","2.16","0","86.5","0","5.42","0","-1.41","-0.22","7.88","0","-73.2","5.4","29.538","0","5.13","0","0.6","1.72","6.84","0",""
2025-08-17,"12:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.989","0","35.55","0","2.24","0","88.9","0","5.57","0","4.9","1.92","7.89","0","-73.7","5.4","29.588","0","5.31","0","0.6","1.64","6.53","0",""
2025-08-17,"13:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.107","0","35.64","0","2.311","0","89.7","0","5.6","0","4.34","1.73","7.89","0","-73.8","5.4","29.669","0","5.81","0","1.599","1.66","6.62","0",""
2025-08-17,"13:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.327","0","35.8","0","2.39","0","92.6","0","5.78","0","3.32","1.39","7.9","0","-74.2","5.39","29.637","0","7.92","0","0.6","1.57","6.23","0",""
2025-08-17,"13:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","12.692","0","7.23","0","2.508","0","94.1","0","6.88","0","2.64","1.15","7.9","0","-74.6","5.4","29.594","0","3.9","0","0.6","1.85","7.38","0",""
2025-08-17,"13:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.537","0","35.96","0","2.528","0","94.9","0","5.93","0","2.3","1.04","7.91","0","-75.2","5.39","29.577","0","5.14","0","0.6","1.94","7.72","0",""
2025-08-17,"14:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.56","0","35.98","0","2.589","0","91.6","0","5.72","0","1.73","0.85","7.91","0","-74.8","5.4","29.56","0","-0.09","0","0.6","1.58","6.29","0",""
2025-08-17,"14:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.561","0","35.98","0","2.642","0","79.9","0","4.99","0","2.46","1.09","7.87","0","-72.5","5.39","29.567","0","3.47","0","0.6","1.47","5.85","0",""
2025-08-17,"14:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.569","0","35.98","0","2.688","0","64.6","0","4.04","0","2.73","1.18","7.82","0","-69.6","5.4","29.569","0","4.52","0","0.6","1.79","7.12","0",""
2025-08-17,"14:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","36.279","0","22.8","0","2.759","0","90.9","0","6.11","0","2.16","0.99","7.9","0","-74","5.39","29.573","0","4.73","0","0.6","1.49","5.9","0",""
2025-08-17,"15:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.519","0","35.95","0","2.768","0","96.5","0","6.02","0","2.51","1.11","7.92","0","-75.5","5.39","29.606","0","4.74","0","0.6","1.94","7.73","0",""
2025-08-17,"15:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","47.985","0","31.14","0","2.809","0","98.5","0","6.31","0","0.31","0.36","7.92","0","-75.6","5.39","29.637","0","4.76","0","0.6","2.21","8.83","0",""
2025-08-17,"15:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.383","0","35.84","0","2.821","0","96.3","0","6.01","0","3.17","1.33","7.91","0","-75","5.39","29.645","0","4.59","0","0.6","0.38","1.43","0",""
2025-08-17,"15:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.242","0","35.74","0","2.83","0","93.2","0","5.82","0","3.93","1.59","7.9","0","-74.1","5.4","29.686","0","2.81","0","0.6","2.42","9.7","0",""
2025-08-17,"16:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","12.975","0","7.41","0","2.89","0","88.6","0","6.44","0","6.93","2.61","7.87","0","-72.3","5.4","29.965","0","6.27","0","0.6","2.15","8.6","0",""
2025-08-17,"16:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.265","0","34.98","0","2.832","0","83.3","0","5.15","0","9.07","3.33","7.8","0","-68.5","5.38","30.598","0","6.32","0","0.6","1.98","7.9","0",""
2025-08-17,"16:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.127","0","34.87","0","2.809","0","82.3","0","5.08","0","1.16","0.65","7.79","0","-67.6","5.39","30.729","0","6.56","0","0.6","1.71","6.79","0",""
2025-08-17,"16:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.954","0","34.74","0","2.781","0","82.8","0","5.09","0","10.7","3.88","7.78","0","-66.9","5.39","30.938","0","6.87","0","0.6","1.71","6.8","0",""
2025-08-17,"17:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.83","0","34.64","0","2.743","0","82.6","0","5.08","0","11.38","4.11","7.76","0","-66.2","5.39","31.065","0","9.7","0","0.6","1.7","6.76","0",""
2025-08-17,"17:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.738","0","34.57","0","2.704","0","82.5","0","5.06","0","11.91","4.3","7.75","0","-65.5","5.39","31.229","0","9.41","0","0.6","1.95","7.79","0",""
2025-08-17,"17:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.586","0","34.45","0","2.663","0","82.2","0","5.03","0","12.68","4.55","7.73","0","-64.4","5.4","31.426","0","11.41","0","0.6","1.76","7.01","0",""
2025-08-17,"17:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","19.329","0","11.39","0","2.666","0","82.4","0","5.7","0","13.34","4.78","7.72","0","-63.5","5.4","31.591","0","12.35","0","0.6","1.96","7.81","0",""
2025-08-17,"18:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.334","0","34.25","0","2.568","0","82.3","0","5.01","0","14.07","5.03","7.71","0","-62.8","5.39","31.7","0","12.74","0","0.6","1.94","7.73","0",""
2025-08-17,"18:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.318","0","34.24","0","2.519","0","82.4","0","5.02","0","-0.1","0.23","7.7","0","-62.6","5.39","31.712","0","11.96","0","0.6","1.9","7.56","0",""
2025-08-17,"18:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.026","0","34.02","0","2.467","0","81.7","0","4.98","0","14.32","5.11","7.7","0","-62.3","5.4","31.737","0","12.49","0","0.6","0.79","3.07","0",""
2025-08-17,"18:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.272","0","34.2","0","2.415","0","81.4","0","4.96","0","14.58","5.2","7.68","0","-61.5","5.39","31.732","0","12.58","0","0.6","1.99","7.94","0",""
2025-08-17,"19:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","21.536","0","12.81","0","2.402","0","82.4","0","5.64","0","14.32","5.11","7.7","0","-62.4","5.4","31.723","0","10.57","0","0.6","2.06","8.24","0",""
2025-08-17,"19:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.778","0","34.59","0","2.32","0","83.4","0","5.09","0","11.9","4.29","7.75","0","-65.3","5.39","31.499","0","9.27","0","0.6","1.84","7.31","0",""
2025-08-17,"19:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","11.971","0","6.77","0","2.321","0","81.1","0","5.76","0","12.72","4.57","7.73","0","-64.4","5.4","31.506","0","8.46","0","0.6","1.63","6.46","0",""
2025-08-17,"19:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.525","0","34.4","0","2.227","0","73.1","0","4.47","0","13.75","4.92","7.71","0","-62.8","5.39","31.433","0","7.25","0","0.6","1.32","5.21","0",""
2025-08-17,"20:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","19.649","0","11.6","0","2.213","0","64.8","0","4.49","0","13.05","4.68","7.66","0","-60.1","5.4","31.379","0","6.39","0","0.6","0.98","3.83","0",""
2025-08-17,"20:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.934","0","34.7","0","2.131","0","77.8","0","4.75","0","11.58","4.18","7.74","0","-64.8","5.4","31.441","0","5.73","0","0.6","1.01","3.95","0",""
2025-08-17,"20:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","12.414","0","7.04","0","2.129","0","78.9","0","5.6","0","11.89","4.29","7.74","0","-64.8","5.4","31.496","0","6.86","0","0.6","1.25","4.95","0",""
2025-08-17,"20:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.604","0","34.46","0","2.049","0","79.1","0","4.83","0","13.09","4.69","7.73","0","-63.9","5.39","31.466","0","6.14","0","0.6","1.27","5.02","0",""
2025-08-17,"21:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","14.644","0","8.42","0","2.047","0","81.3","0","5.72","0","12.35","4.44","7.74","0","-64.6","5.4","31.517","0","6.09","0","0.6","1.41","5.58","0",""
2025-08-17,"21:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.804","0","34.61","0","1.971","0","80.7","0","4.92","0","12.01","4.33","7.75","0","-65.4","5.39","31.49","0","7.96","0","0.6","1.4","5.53","0",""
2025-08-17,"21:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","39.02","0","24.67","0","1.95","0","78.6","0","5.07","0","11.97","4.32","7.74","0","-64.5","5.39","31.419","0","6.46","0","0.6","2.01","8.03","0",""
2025-08-17,"21:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.985","0","34.74","0","1.902","0","79.3","0","4.84","0","11.8","4.26","7.74","0","-65.1","5.39","31.403","0","8.15","0","0.6","1.4","5.55","0",""
2025-08-17,"22:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.298","0","34.98","0","1.877","0","76.7","0","4.69","0","10.89","3.95","7.76","0","-66.2","5.39","31.302","0","7.03","0","0.6","0.75","2.93","0",""
2025-08-17,"22:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.075","0","34.82","0","1.846","0","81.7","0","5.01","0","10.44","3.8","7.76","0","-66.2","5.39","31.207","0","-0.1","0","0.6","1.37","5.41","0",""
2025-08-17,"22:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.365","0","35.03","0","1.827","0","79.7","0","4.88","0","10.58","3.84","7.76","0","-66.2","5.39","31.169","0","6.59","0","0.6","0.38","1.4","0",""
2025-08-17,"22:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.587","0","35.2","0","1.806","0","77.6","0","4.75","0","4.81","1.89","7.76","0","-66.1","5.39","31.049","0","6.72","0","0.6","1.2","4.74","0",""
2025-08-17,"23:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.569","0","35.19","0","1.798","0","77.5","0","4.76","0","10.58","3.85","7.76","0","-66.2","5.39","31.002","0","7.45","0","0.6","0.62","2.38","0",""
2025-08-17,"23:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.602","0","35.22","0","1.808","0","76.5","0","4.69","0","10.39","3.78","7.76","0","-66.1","5.39","30.938","0","6.16","0","0.6","1.32","5.22","0",""
2025-08-17,"23:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","41.527","0","26.47","0","1.831","0","84.5","0","5.47","0","7.99","2.97","7.83","0","-70","5.39","30.523","0","8.72","0","0.6","1.98","7.91","0",""
2025-08-17,"23:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.223","0","35.71","0","1.848","0","88.6","0","5.5","0","6.23","2.37","7.87","0","-72.6","5.39","30.07","0","8.24","0","0.6","1.23","4.86","0",""
2025-08-18,"0:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.21","0","35.7","0","1.88","0","92","0","5.72","0","5.36","2.07","7.88","0","-73.4","5.39","29.943","0","7.1","0","0.6","1.17","4.62","0",""
2025-08-18,"0:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.09","0","35.62","0","1.917","0","93.7","0","5.83","0","5.56","2.14","7.89","0","-73.9","5.29","29.926","0","6.15","0","NaN","1.23","4.84","0",""
2025-08-18,"0:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.717","0","35.34","0","1.962","0","92.2","0","5.75","0","6.01","2.3","7.9","0","-74.4","5.38","29.913","0","6.75","0","0.6","0.77","3","0",""
2025-08-18,"0:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.883","0","35.47","0","2.013","0","91.8","0","5.73","0","5.39","2.08","7.9","0","-74.3","5.39","29.839","0","5.64","0","0.6","0.83","3.22","0",""
2025-08-18,"1:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.951","0","35.52","0","2.067","0","92","0","5.74","0","5","1.95","7.9","0","-74.4","5.38","29.847","0","5.62","0","NaN","0.85","3.31","0",""
2025-08-18,"1:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.172","0","35.68","0","2.126","0","92.3","0","5.74","0","5.07","1.98","7.9","0","-74.7","5.38","29.885","0","7","0","0.6","1.12","4.42","0",""
2025-08-18,"1:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","13.11","0","7.49","0","2.234","0","91.9","0","6.68","0","4.79","1.88","7.91","0","-74.7","5.38","29.871","0","4.74","0","0.6","1.18","4.64","0",""
2025-08-18,"1:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","12.95","0","7.39","0","2.289","0","91.4","0","6.65","0","4.45","1.77","7.9","0","-74.3","5.39","29.838","0","4.02","0","0.6","1.18","4.66","0",""
2025-08-18,"2:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","12.931","0","7.38","0","2.34","0","89.5","0","6.52","0","4.4","1.75","7.89","0","-74","5.39","29.827","0","4.3","0","0.6","1.13","4.44","0",""
2025-08-18,"2:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","12.912","0","7.37","0","2.399","0","86.2","0","6.28","0","4.43","1.76","7.89","0","-73.9","5.38","29.822","0","3.79","0","NaN","1.17","4.62","0",""
2025-08-18,"2:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","12.9","0","7.36","0","2.457","0","85.6","0","6.24","0","4.58","1.81","7.87","0","-72.8","5.38","29.809","0","3.45","0","NaN","0.87","3.39","0",""
2025-08-18,"2:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.321","0","35.79","0","2.456","0","65.7","0","4.09","0","4.68","1.84","7.85","0","-71.3","5.37","29.847","0","4.76","0","0.6","1.02","4","0",""
2025-08-18,"3:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.295","0","35.77","0","2.493","0","84.8","0","5.28","0","-0.81","-0.02","7.9","0","-74.3","5.38","29.838","0","4.66","0","0.6","1.01","3.95","0",""
2025-08-18,"3:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.323","0","35.79","0","2.521","0","88.5","0","5.52","0","-0.84","-0.03","7.89","0","-73.8","5.38","29.801","0","4.64","0","0.6","1.06","4.19","0",""
2025-08-18,"3:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","35.859","0","22.5","0","2.573","0","89.3","0","5.98","0","-0.83","-0.02","7.89","0","-74","5.38","29.81","0","4.21","0","0.6","1.11","4.39","0",""
2025-08-18,"3:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.179","0","35.69","0","2.565","0","89.1","0","5.55","0","-0.82","-0.02","7.89","0","-73.9","5.38","29.8","0","4.28","0","NaN","1.07","4.19","0",""
2025-08-18,"4:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.09","0","35.62","0","2.577","0","88.6","0","5.52","0","-0.81","-0.01","7.89","0","-73.7","5.37","29.799","0","4.73","0","NaN","1.11","4.35","0",""
2025-08-18,"4:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.04","0","35.58","0","2.581","0","86.6","0","5.4","0","-0.65","0.04","7.88","0","-73.1","5.24","29.821","0","4.71","0","NaN","1.11","4.36","0",""
2025-08-18,"4:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","54.033","0","35.58","0","2.575","0","86.7","0","5.4","0","-0.81","-0.01","7.88","0","-73","5.37","29.845","0","5.16","0","NaN","1.03","4.05","0",""
2025-08-18,"4:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.991","0","35.54","0","2.557","0","85.5","0","5.32","0","-0.89","-0.04","7.86","0","-72.2","5.36","29.934","0","5.54","0","NaN","1.05","4.12","0",""
2025-08-18,"5:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.735","0","35.34","0","2.536","0","80.8","0","5","0","-0.84","-0.02","7.81","0","-69.1","5.36","30.321","0","5.9","0","NaN","1.04","4.07","0",""
2025-08-18,"5:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.522","0","35.17","0","2.512","0","78","0","4.82","0","-0.91","-0.05","7.78","0","-67.4","5.29","30.526","0","5.95","0","NaN","1.02","3.99","0",""
2025-08-18,"5:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.41","0","35.09","0","2.483","0","76.9","0","4.75","0","-0.87","-0.04","7.77","0","-66.6","5.36","30.599","0","6.58","0","NaN","1.01","3.95","0",""
2025-08-18,"5:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.263","0","34.97","0","2.445","0","75.6","0","4.66","0","-0.89","-0.04","7.76","0","-65.6","5.37","30.691","0","6.56","0","NaN","1.03","4.03","0",""
2025-08-18,"6:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.139","0","34.88","0","2.409","0","74.8","0","4.61","0","-0.83","-0.02","7.74","0","-64.9","5.36","30.751","0","6.85","0","NaN","1","3.92","0",""
2025-08-18,"6:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.942","0","34.73","0","2.367","0","73.2","0","4.51","0","12.61","4.53","7.73","0","-63.9","5.37","30.844","0","7.41","0","0.6","1.05","4.14","0",""
2025-08-18,"6:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.899","0","34.7","0","2.327","0","72.5","0","4.47","0","12.83","4.61","7.72","0","-63.2","5.36","30.843","0","7.9","0","0.6","1.12","4.42","0",""
2025-08-18,"6:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.842","0","34.66","0","2.283","0","71.7","0","4.42","0","13.01","4.67","7.71","0","-62.8","5.29","30.85","0","7.66","0","NaN","1.09","4.27","0",""
2025-08-18,"7:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.809","0","34.63","0","2.244","0","70.6","0","4.35","0","13.29","4.76","7.7","0","-62.4","5.37","30.846","0","7.48","0","NaN","1.05","4.14","0",""
2025-08-18,"7:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","52.925","0","34.72","0","2.201","0","67.5","0","4.17","0","12.71","4.56","7.71","0","-62.6","5.37","30.712","0","7.79","0","NaN","1.03","4.04","0",""
2025-08-18,"7:30","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.209","0","34.94","0","2.154","0","65.6","0","4.06","0","11.23","4.06","7.73","0","-63.9","5.37","30.466","0","6.6","0","NaN","1.04","4.07","0",""
2025-08-18,"7:45","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.234","0","34.96","0","2.111","0","63.7","0","3.95","0","11.01","3.99","7.72","0","-63.6","5.36","30.425","0","5.98","0","NaN","0.87","3.41","0",""
2025-08-18,"8:00","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.174","0","34.92","0","2.068","0","61.3","0","3.79","0","11.87","4.28","7.69","0","-61.8","5.37","30.465","0","5.92","0","NaN","0.75","2.92","0",""
2025-08-18,"8:15","","gtmfmwq_15E101700_080625_050000.bin","Fort Matanzas","GTMNERR","0","53.122","0","34.88","0","2.021","0","63","0","3.9","0","-0.75","0.01","7.71","0","-62.7","5.37","30.545","0","5.71","0","0.6","0.91","3.57","0",""
