"Deploy Date","Deploy Time","Retrieve Date","Retrieve Time","Sonde Model Number (Nickname)","pH Model Number","rpDO Model Number","roxDO Model Number","Turb Model Number","Cond Model Number","Chloro Model Number","EXO Model Number","DATE","TIME","F_Record","FILENAME","SITENAME","USERID","FAULTCODE","SpCond","F_SpCond","Sal","F_Sal","Depth","F_Depth","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","FDOMQSU","FDOMRFU","pH","F_pH","pHmV","BATTERY","Temp","F_Temp","Turb","F_Turb","WIPERPOSITIONVOLT","CHLOROPHYLLRFU","ChlFluor","F_ChlFluor","Date","Time","fDOMQSU","fDOMRFU","ChlorophyllRFU","PHMV"
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.021","0","33.53","0","2.244","0","95.9","0","6.84","0","","","8.05","0","-81.2","5.93","22.515","0","12.11","0","1.188","","5.11","0",2025-11-08,"08:15","9.3","3.37","1.27",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.208","0","33.67","0","2.339","0","96.7","0","6.89","0","","","8.06","0","-81.8","5.93","22.505","0","6.65","0","1.197","","4.9","0",2025-11-08,"08:30","7.46","2.73","1.22",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.325","0","33.76","0","2.432","0","97.3","0","6.93","0","","","8.07","0","-82.4","5.93","22.509","0","7.14","0","1.201","","4.49","0",2025-11-08,"08:45","6.62","2.44","1.12",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.427","0","33.83","0","2.519","0","96.5","0","6.87","0","","","8.07","0","-82.6","5.93","22.517","0","8.02","0","1.206","","4.53","0",2025-11-08,"09:00","6.09","2.25","1.13",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.492","0","33.88","0","2.598","0","96.1","0","6.84","0","","","8.07","0","-82.7","5.93","22.527","0","5.98","0","1.198","","4.05","0",2025-11-08,"09:15","5.65","2.1","1.01",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.51","0","33.89","0","2.668","0","94.6","0","6.73","0","","","8.07","0","-82.4","5.93","22.534","0","5.04","0","1.195","","3.52","0",2025-11-08,"09:30","5.59","2.08","0.88",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.53","0","33.91","0","2.727","0","88.5","0","6.29","0","","","8.05","0","-81.6","5.93","22.544","0","6.28","0","1.205","","2.74","0",2025-11-08,"09:45","5.52","2.06","0.68",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.531","0","33.91","0","2.782","0","70.4","0","5.01","0","","","7.98","0","-77.3","5.93","22.56","0","7.23","0","1.203","","2.97","0",2025-11-08,"10:00","5.98","2.22","0.74",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.54","0","33.92","0","2.828","0","61.1","0","4.34","0","","","7.96","0","-76.1","5.93","22.573","0","4.4","0","1.204","","2.15","0",2025-11-08,"10:15","5.91","2.19","0.53",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.539","0","33.92","0","2.864","0","83.7","0","5.95","0","","","8.05","0","-81.1","5.92","22.571","0","3.63","0","1.2","","2.37","0",2025-11-08,"10:30","5.75","2.14","0.59",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.551","0","33.92","0","2.885","0","88.1","0","6.26","0","","","8.06","0","-81.8","5.93","22.601","0","4.68","0","1.199","","1.89","0",2025-11-08,"10:45","5.65","2.1","0.47",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.451","0","33.85","0","2.893","0","93.7","0","6.66","0","","","8.07","0","-82.6","5.93","22.607","0","4.97","0","1.198","","3.19","0",2025-11-08,"11:00","6.28","2.32","0.79",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.101","0","33.59","0","2.888","0","95.4","0","6.78","0","","","8.05","0","-81.6","5.92","22.656","0","9.74","0","1.191","","4.31","0",2025-11-08,"11:15","8.91","3.24","1.07",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","50.296","0","32.99","0","2.868","0","90.7","0","6.45","0","","","8.01","0","-78.7","5.93","22.899","0","8","0","1.187","","4.64","0",2025-11-08,"11:30","15.12","5.41","1.15",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","50.386","0","33.06","0","2.822","0","89","0","6.31","0","","","7.98","0","-77.3","5.93","22.977","0","8.38","0","1.198","","4.06","0",2025-11-08,"11:45","14.98","5.36","1.01",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","50.232","0","32.95","0","2.778","0","87.6","0","6.22","0","","","7.96","0","-76.1","5.93","22.994","0","8.92","0","1.196","","3.96","0",2025-11-08,"12:00","16.16","5.77","0.98",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","50.005","0","32.78","0","2.729","0","87.7","0","6.23","0","","","7.95","0","-75.3","5.92","23.02","0","10.1","0","1.188","","4.44","0",2025-11-08,"12:15","17.87","6.37","1.11",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.765","0","32.6","0","2.683","0","88.3","0","6.27","0","","","7.93","0","-74.5","5.92","23.066","0","11.25","0","1.191","","4.77","0",2025-11-08,"12:30","19.64","6.98","1.19",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.545","0","32.44","0","2.63","0","88","0","6.25","0","","","7.92","0","-73.5","5.93","23.113","0","10.83","0","1.189","","4.58","0",2025-11-08,"12:45","21.39","7.6","1.14",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.394","0","32.33","0","2.572","0","89","0","6.32","0","","","7.91","0","-73.1","5.92","23.151","0","10.6","0","1.195","","5.77","0",2025-11-08,"13:00","22.5","7.98","1.44",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.384","0","32.32","0","2.506","0","88.9","0","6.31","0","","","7.91","0","-73.1","5.92","23.216","0","9.97","0","1.194","","5.44","0",2025-11-08,"13:15","22.49","7.98","1.35",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.386","0","32.32","0","2.449","0","89.6","0","6.35","0","","","7.91","0","-73.4","5.93","23.294","0","9.62","0","1.198","","4.97","0",2025-11-08,"13:30","22.33","7.92","1.24",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.361","0","32.3","0","2.392","0","86.9","0","6.16","0","","","7.9","0","-72.7","5.92","23.302","0","8.97","0","1.203","","4.29","0",2025-11-08,"13:45","22.3","7.91","1.07",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.331","0","32.28","0","2.334","0","88.2","0","6.25","0","","","7.91","0","-72.9","5.92","23.344","0","7.65","0","1.195","","3.93","0",2025-11-08,"14:00","22.68","8.04","0.98",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.337","0","32.28","0","2.276","0","89.7","0","6.35","0","","","7.91","0","-73.3","5.92","23.363","0","8.45","0","1.189","","4.77","0",2025-11-08,"14:15","22.94","8.14","1.19",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.412","0","32.34","0","2.224","0","82.5","0","5.83","0","","","7.89","0","-71.7","5.93","23.405","0","8.03","0","1.199","","3.62","0",2025-11-08,"14:30","22.21","7.88","0.9",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.534","0","32.43","0","2.171","0","82.6","0","5.83","0","","","7.89","0","-72.1","5.92","23.454","0","6.72","0","1.204","","3.36","0",2025-11-08,"14:45","21.41","7.6","0.84",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.604","0","32.48","0","2.117","0","74.1","0","5.23","0","","","7.86","0","-70.1","5.92","23.494","0","6.87","0","1.196","","2.49","0",2025-11-08,"15:00","20.3","7.22","0.62",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.781","0","32.6","0","2.064","0","91.6","0","6.44","0","","","7.94","0","-74.9","5.93","23.605","0","8.95","0","1.204","","4.29","0",2025-11-08,"15:15","19.25","6.85","1.07",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.771","0","32.6","0","2.011","0","92.6","0","6.52","0","","","7.94","0","-74.9","5.91","23.589","0","7.64","0","1.194","","4.39","0",2025-11-08,"15:30","19.62","6.98","1.09",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.813","0","32.63","0","1.96","0","94.2","0","6.62","0","","","7.95","0","-75.8","5.92","23.594","0","7.07","0","1.198","","3.97","0",2025-11-08,"15:45","19.31","6.87","0.99",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.893","0","32.68","0","1.91","0","95.3","0","6.69","0","","","7.95","0","-75.8","5.92","23.681","0","6.3","0","1.207","","4.59","0",2025-11-08,"16:00","19.38","6.9","1.14",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.883","0","32.68","0","1.861","0","95","0","6.67","0","","","7.95","0","-75.9","5.91","23.656","0","7.26","0","1.199","","4.37","0",2025-11-08,"16:15","19.55","6.95","1.09",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","49.975","0","32.74","0","1.813","0","96.8","0","6.78","0","","","7.96","0","-76","5.92","23.81","0","6.97","0","1.198","","5.33","0",2025-11-08,"16:30","19.3","6.87","1.33",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","50.095","0","32.83","0","1.768","0","97","0","6.78","0","","","7.96","0","-76.4","5.92","23.818","0","8.02","0","1.189","","4.76","0",2025-11-08,"16:45","18.49","6.58","1.19",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","50.271","0","32.96","0","1.722","0","98.2","0","6.85","0","","","7.97","0","-76.7","5.92","24.023","0","8.28","0","1.188","","4.77","0",2025-11-08,"17:00","17.93","6.39","1.19",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","50.2","0","32.91","0","1.677","0","97.3","0","6.81","0","","","7.97","0","-76.9","5.91","23.821","0","8.1","0","1.195","","5.27","0",2025-11-08,"17:15","17.83","6.35","1.31",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","50.337","0","33.01","0","1.635","0","98.3","0","6.87","0","","","7.98","0","-77.5","5.91","23.811","0","9.4","0","1.191","","4.88","0",2025-11-08,"17:30","16.43","5.87","1.22",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","50.446","0","33.09","0","1.598","0","98.9","0","6.91","0","","","7.99","0","-77.8","5.92","23.795","0","10.67","0","1.192","","5.74","0",2025-11-08,"17:45","15.71","5.61","1.43",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","50.476","0","33.11","0","1.569","0","98","0","6.85","0","","","7.98","0","-77.5","5.91","23.782","0","12.12","0","1.192","","5.96","0",2025-11-08,"18:00","15.83","5.66","1.49",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.204","0","33.65","0","1.547","0","100.8","0","7.03","0","","","8.03","0","-80.5","5.91","23.729","0","14.48","0","1.188","","6.93","0",2025-11-08,"18:15","10.45","3.78","1.73",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.334","0","33.75","0","1.536","0","100.6","0","7.03","0","","","8.04","0","-81.2","5.92","23.638","0","11.29","0","1.189","","6.22","0",2025-11-08,"18:30","9.42","3.42","1.55",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.274","0","33.7","0","1.555","0","100","0","7","0","","","8.04","0","-81.2","5.91","23.567","0","10.57","0","1.191","","6.18","0",2025-11-08,"18:45","9.56","3.47","1.54",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.283","0","33.71","0","1.575","0","99.7","0","6.98","0","","","8.05","0","-81.4","5.91","23.502","0","9.53","0","1.189","","5.93","0",2025-11-08,"19:00","9.36","3.4","1.48",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.253","0","33.69","0","1.611","0","99.4","0","6.97","0","","","8.05","0","-81.3","5.91","23.473","0","8.52","0","1.191","","5.84","0",2025-11-08,"19:15","9.34","3.39","1.45",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.15","0","33.61","0","1.663","0","100.2","0","7.01","0","","","8.05","0","-81.4","5.91","23.526","0","10.8","0","1.188","","6.46","0",2025-11-08,"19:30","10.03","3.63","1.61",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","50.958","0","33.47","0","1.718","0","100.3","0","7.02","0","","","8.04","0","-81.1","5.91","23.611","0","11.53","0","1.188","","6.51","0",2025-11-08,"19:45","11.35","4.09","1.62",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.141","0","33.61","0","1.787","0","99.9","0","7","0","","","8.05","0","-81.7","5.91","23.505","0","8.35","0","1.198","","5.91","0",2025-11-08,"20:00","10.3","3.73","1.47",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.141","0","33.61","0","1.862","0","99.3","0","6.95","0","","","8.05","0","-81.3","5.92","23.501","0","8.82","0","1.191","","5.61","0",2025-11-08,"20:15","10.21","3.69","1.4",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.1","0","33.58","0","1.934","0","99.1","0","6.94","0","","","8.05","0","-81.3","5.91","23.505","0","8.25","0","1.187","","5.74","0",2025-11-08,"20:30","10.15","3.67","1.43",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.056","0","33.54","0","2.005","0","98.6","0","6.91","0","","","8.04","0","-81","5.91","23.504","0","8","0","1.194","","6.28","0",2025-11-08,"20:45","10.45","3.78","1.57",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51","0","33.5","0","2.071","0","98.7","0","6.91","0","","","8.04","0","-81","5.91","23.515","0","6.84","0","1.205","","6.19","0",2025-11-08,"21:00","11.07","3.99","1.54",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.038","0","33.53","0","2.133","0","98.4","0","6.9","0","","","8.04","0","-80.8","5.91","23.497","0","6.41","0","1.188","","6.05","0",2025-11-08,"21:15","10.76","3.89","1.51",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.137","0","33.6","0","2.194","0","98.2","0","6.88","0","","","8.04","0","-81.1","5.91","23.446","0","6.01","0","1.191","","6.33","0",2025-11-08,"21:30","10.06","3.64","1.58",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.162","0","33.62","0","2.257","0","97.1","0","6.81","0","","","8.04","0","-81","5.91","23.423","0","5.79","0","1.196","","5.98","0",2025-11-08,"21:45","9.91","3.59","1.49",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.294","0","33.72","0","2.317","0","96.9","0","6.8","0","","","8.05","0","-81.3","5.9","23.354","0","6.68","0","1.195","","5.72","0",2025-11-08,"22:00","8.76","3.19","1.42",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.337","0","33.75","0","2.37","0","93.6","0","6.57","0","","","8.04","0","-80.7","5.91","23.337","0","4.28","0","1.199","","4.86","0",2025-11-08,"22:15","8.3","3.03","1.21",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.322","0","33.74","0","2.417","0","81.6","0","5.73","0","","","7.99","0","-78.2","5.91","23.335","0","5.21","0","1.207","","2.39","0",2025-11-08,"22:30","8.43","3.07","0.59",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.333","0","33.75","0","2.46","0","69.8","0","4.9","0","","","7.96","0","-76.1","5.91","23.339","0","3.22","0","1.192","","3.31","0",2025-11-08,"22:45","8.74","3.18","0.82",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.296","0","33.72","0","2.492","0","80.4","0","5.65","0","","","8.01","0","-79","5.91","23.351","0","3.14","0","1.193","","2.61","0",2025-11-08,"23:00","9.08","3.3","0.65",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.248","0","33.69","0","2.512","0","85.3","0","5.99","0","","","8.01","0","-79.3","5.91","23.364","0","3.92","0","1.199","","3.04","0",2025-11-08,"23:15","9.37","3.4","0.76",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","51.091","0","33.57","0","2.513","0","92.7","0","6.51","0","","","8.03","0","-80.3","5.91","23.418","0","5.25","0","1.19","","4.35","0",2025-11-08,"23:30","10.79","3.9","1.08",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","50.969","0","33.48","0","2.499","0","92","0","6.45","0","","","8.02","0","-79.8","5.9","23.476","0","4.93","0","1.196","","4.18","0",2025-11-08,"23:45","11.8","4.25","1.04",""
"","","","","","","","","","","","","","","","gtmfmwq_15E101700_110525_050000.bin","Fort Matanzas","GTMNERR","0","50.933","0","33.45","0","2.464","0","92.7","0","6.5","0","","","8.02","0","-79.8","5.9","23.501","0","5.27","0","1.203","","4.87","0",2025-11-09,"00:00","11.97","4.31","1.21",""
